NOM	ADREÇA	DISTRICTE	C. P.	POBLACIÓ	PAÍS	Telèfon 1	Telèfon 2	WEB	E-MAIL	LATITUD	LONGITUD	INFO EXTRA 1	INFO EXTRA 2	INFO EXTRA 3
Bar Grelan	Peracamps 7	Ciutat Vella	08001	BARCELONA	ESPANYA	+34 933025470				41.37595809444444	2.174141472222222
Virreina Bar	Pl Virreina 1	Gràcia	08024	BARCELONA	ESPANYA	+34 932379880	+34 934153209	http://www.virreinabar.com	virreinabar@arrakis.es	41.404937591666666	2.1575781666666667
Bar Restaurant Welcome	C Pérez Galdós 45	Gràcia	08012	BARCELONA	ESPANYA	+34 932182109				41.40652329444444	2.1509564444444442
Restaurant Cibeiro	Petrarca 14	Nou Barris	08031	BARCELONA	ESPANYA	+34 934292803				41.429929975	2.1660400833333333
Bar Restaurant Bello	C Pinar del Río 57	Sant Andreu	08027	BARCELONA	ESPANYA	+34 933521355				41.422558430555554	2.179832611111111
Restaurant l'Hortet	C Pintor Fortuny 32	Ciutat Vella	08001	BARCELONA	ESPANYA	+34 933176189				41.38233433333333	2.168636
Restaurant La Llesca	Rier Blanca 5	Les Corts	08028	BARCELONA	ESPANYA	+34 933346794				41.377383647222224	2.1218840555555554
Bar Restaurant Les Corts	Pintor Tapiró 45	Les Corts	08028	BARCELONA	ESPANYA	+34 933342244				41.37803369444445	2.1182356111111114
Bar Restaurant Andres y Juan	C Pitàgores 10	Nou Barris	08031	BARCELONA	ESPANYA	+34 933586350				41.428278352777774	2.1656289444444443
Restaurant Pep	Ptge Pla 11	Eixample	08009	BARCELONA	ESPANYA	+34 934572733				41.396115025	2.1688655277777777
Granja Xador	C Argenteria 61	Ciutat Vella	08003	BARCELONA	ESPANYA	+34 933193648				41.38359031388889	2.181111694444444
Bar Restaurant Rodrigo	C Argenteria 67	Ciutat Vella	08003	BARCELONA	ESPANYA	+34 933107814				41.383586125	2.181388944444444
Chez Beatriz	Pobla de Lillet 7	Les Corts	08028	BARCELONA	ESPANYA	+34 933300306				41.38031765277778	2.1293129166666667
Bar Bodega Quimet i Quimet	C Poeta Cabanyes 25	Sants-Montjuïc	08004	BARCELONA	ESPANYA	+34 934423142				41.37397256944445	2.1655674166666667
Bar Restaurant Belfort	C Avenir 72	Sarrià-Sant Gervasi	08021	BARCELONA	ESPANYA	+34 932018859				41.394408	2.144318722222222
Restaurant Els Pescadors	Pl Prim 1	Sant Martí	08005	BARCELONA	ESPANYA	+34 932252018	+34 932240004	http://www.elspescadors.com	contacte@elspescadors.com	41.399522697222224	2.2069009444444445
Bar Restaurant Nou Celler	C Princesa 16	Ciutat Vella	08003	BARCELONA	ESPANYA	+34 933104773				41.38507008055556	2.180208027777778
Bar Albareda	Princesa 0049	Ciutat Vella	08003	BARCELONA	ESPANYA	+34 933002008				41.38655201388889	2.181884277777778
Restaurant Los Asadores	Av Príncep d'Astúries 4	Gràcia	08012	BARCELONA	ESPANYA	+34 932378907	+34 932189975			41.401702288888885	2.151154583333333	+34 932803658
Restaurant El Suquet de Sant Gervasi	C Copèrnic 75	Sarrià-Sant Gervasi	08006	BARCELONA	ESPANYA	+34 932016370				41.40193109444444	2.143007861111111
Bar Restaurant L'Estoret	C Provença 9	Eixample	08029	BARCELONA	ESPANYA	+34 933220918				41.38127975555555	2.1434569722222223
Restaurant Can Buj	C Provença 73	Eixample	08029	BARCELONA	ESPANYA	+34 934101314				41.38523806111111	2.1486981666666667
Cafeteria Restaurant Nou Snop	C Provença 233	Eixample	08008	BARCELONA	ESPANYA	+34 932151725				41.39333865	2.1594589166666665
Restaurant Salta	C Provença 280	Eixample	08008	BARCELONA	ESPANYA	+34 932150022		http://www.saltarestaurant.com/provenca		41.39390855277778	2.1605860833333335
Restaurant Braseria Cafeteria La Cabaña-Maseda	C Provença 354	Eixample	08037	BARCELONA	ESPANYA	+34 934592947				41.39937306388889	2.1678236666666666
Bar Restaurant Ca l'Abuelo	C Providència 44	Gràcia	08024	BARCELONA	ESPANYA	+34 932844494				41.406533958333334	2.1568845
 Company *Av Portal de l'Àngel	Av Portal de l'Àngel 2	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933189432				41.38481141388889	2.174278861111111
Bar Restaurant La Cerdanya	C Puigmartí 28	Gràcia	08012	BARCELONA	ESPANYA	+34 932131047				41.40179135277778	2.15967825
Restaurant Can Culleretes	C Quintana 5	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933173022	+34 933176485			41.38121055	2.174411222222222
Restaurant Casa Loli	C Radas 38	Sants-Montjuïc	08004	BARCELONA	ESPANYA	+34 934413990				41.37233839444445	2.160387
Restaurant Tastavins	C Ramón y Cajal 12	Gràcia	08012	BARCELONA	ESPANYA	+34 932136031				41.40212202777778	2.1579421666666665
Restaurant La Llar de Foc	C Ramón y Cajal 13	Gràcia	08012	BARCELONA	ESPANYA	+34 932841025				41.40217208888889	2.1578641944444445
Bar Restaurant Tobogán	Pl Reial 10	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933021153	+34 933174530			41.38021586944444	2.1755948888888885
Bar Colón	Pl Reial 0018	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933023175				41.37979081666667	2.1751628333333333
Restaurant Casa Castro	Isard 5	Nou Barris	08042	BARCELONA	ESPANYA	+34 933541904	+34 933542050			41.43947919444444	2.1702174444444444
Bar Restaurant La Marquesa	Regent Mendieta 7	Les Corts	08028	BARCELONA	ESPANYA	+34 934409009				41.37687745277778	2.122294
Restaurant La Riera	C Regent Mendieta 15	Les Corts	08028	BARCELONA	ESPANYA	+34 629574268	+34 650429440	http://www.vegetarialariera.com	lariera.regentemendieta15@gmail.com	41.37705325555556	2.12262325
Bar Can Paixano	Reina Cristina 0007	Ciutat Vella	08003	BARCELONA	ESPANYA	+34 933100839				41.38176051388889	2.1834139166666664
Bar Restaurant Balon de Oro	Pg Reina Elisenda Montcada 16*LB	Sarrià-Sant Gervasi	08034	BARCELONA	ESPANYA	+34 932031074				41.3993581	2.1197855277777777
Bar Rico Hermanos MonteroC.B.	Ricart 23	Sants-Montjuïc	08004	BARCELONA	ESPANYA	+34 934232773				41.37337446388889	2.1579498055555555
Restaurant La Troballa	C Riera de Sant Miquel 69	Gràcia	08006	BARCELONA	ESPANYA	+34 932173452				41.39855946944444	2.1545722222222223
Restaurant Guixot	C Riereta 8	Ciutat Vella	08001	BARCELONA	ESPANYA	+34 933299553				41.37855717222222	2.1676921666666664
Restaurant Nostromo	C Ripoll 16	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 934122455				41.38533953333333	2.1754049166666665
Cocteleria Scotch Corner	C Sabino Arana 6	Les Corts	08028	BARCELONA	ESPANYA	+34 933393009				41.38557276666667	2.126244972222222
Restaurant Rick's Cafè American	Sabino Arana 22*24	Les Corts	08028	BARCELONA	ESPANYA	+34 933305488			xaviheral@wanadoo.es	41.385564775	2.1252791111111113
Restaurant La Farola	Sabino Arana 30	Les Corts	08028	BARCELONA	ESPANYA					41.38582006944444	2.1254278055555558
Restaurant La Grangeta *Sabino de Arana	Sabino Arana 36	Les Corts	08028	BARCELONA	ESPANYA	+34 933304732				41.38610478333333	2.124758388888889
Bar el Torico-la Casa del Jamón	Rocafort 29	Eixample	08015	BARCELONA	ESPANYA	+34 933252543				41.37636719722222	2.15698425
Restaurant El Rebost Ibèric *Rocafort	C Rocafort 113	Eixample	08015	BARCELONA	ESPANYA	+34 934253167		http://www.rebostiberic.es		41.38003601944445	2.152131444444444
Restaurant Asador El Yantar de la Ribera	C Roger de Flor 114	Eixample	08013	BARCELONA	ESPANYA	+34 932656309	+34 932654226	http://www.yantardelaribera.com		41.395254305555554	2.1775030555555555
Restaurant Barnils	C Roger de Flor 204	Eixample	08013	BARCELONA	ESPANYA	+34 932077757	+34 932076797			41.39911987777778	2.172391472222222
Bar Restaurant Ribeiro	C Roger de Flor 222*LB	Eixample	08013	BARCELONA	ESPANYA					41.4005158	2.170560083333333
Restaurant La Dida	C Roger de Flor 230	Eixample	08025	BARCELONA	ESPANYA	+34 932072391	+34 934578752	http://www.ladidarestaurant.com		41.401360877777776	2.1694509444444443	+34 934594024
Bar Via Roma	Av Roma 1	Eixample	08029	BARCELONA	ESPANYA	+34 934050361				41.38101473888889	2.143594388888889
Bar Paris	Av Roma 1*3	Eixample	08029	BARCELONA	ESPANYA	+34 934105436				41.38101473888889	2.143594388888889
Restaurant Pizzeria La Gavina	C Ros de Olano 17	Gràcia	08012	BARCELONA	ESPANYA	+34 934157450				41.401435263888885	2.1553574444444443
Restaurant Rosal 34	Roser 0034	Sants-Montjuïc	08004	BARCELONA	ESPANYA	+34 933249046	+34 933249047			41.373134130555556	2.166439611111111
Restaurant Bar Morryssom	C Girona 162	Eixample	08037	BARCELONA	ESPANYA	+34 934584017				41.399513694444444	2.1650964999999998
Bar Restaurant Els Galls	C Rosselló 118	Eixample	08036	BARCELONA	ESPANYA	+34 933234478				41.38868923333333	2.15137875
Restaurant Japonès Taki	C Rosselló 152	Eixample	08036	BARCELONA	ESPANYA	+34 934549631				41.39112592222222	2.1546319166666668
Restaurant Xinès Pekín *Rosselló	C Rosselló 202	Eixample	08008	BARCELONA	ESPANYA	+34 932150177				41.39343692222222	2.157712138888889
Restaurant El Centollo	C Rosselló 204	Eixample	08008	BARCELONA	ESPANYA	+34 932158367	+34 934872936			41.39348567222222	2.1577761944444442
Restaurant X - Japan	C Rosselló 239	Eixample	08008	BARCELONA	ESPANYA	+34 932186684				41.394289925	2.1584648611111112
Restaurant Vall	Pl Rovira i Trias 2	Gràcia	08024	BARCELONA	ESPANYA	+34 932133424			bvc33@hotmail.com	41.40740393055555	2.15852875
Bar restaurant Mundial *Pl Sant Agustí Vell	Pl Sant Agustí Vell 1	Ciutat Vella	08003	BARCELONA	ESPANYA	+34 933199056			mundial_bar@wanadoo.es	41.38761132222222	2.1804562499999998
Restaurant Econòmic	Pl Sant Agustí Vell 13	Ciutat Vella	08003	BARCELONA	ESPANYA	+34 933196494				41.38803705555556	2.1806565
Bar Restaurant Taverna Can Roca	C Gran de Sant Andreu 209	Sant Andreu	08030	BARCELONA	ESPANYA	+34 933465701				41.43373803055555	2.189308972222222
Bar Versalles	Gran de Sant Andreu 255	Sant Andreu	08030	BARCELONA	ESPANYA	+34 690900056		http://www.versalles.cat	info@versalles.cat	41.435263336111106	2.1896096666666667
Restaurant Xinès Hoja Verde	Pg Sant Antoni 19	Sants-Montjuïc	08014	BARCELONA	ESPANYA	+34 934913597				41.377166744444445	2.1370092777777776
Bar Bocatta *Rda Sant Antoni	Rda Sant Antoni 90	Ciutat Vella	08001	BARCELONA	ESPANYA	+34 933187804	+34 933187804	http://www.bocatta.es		41.38431078055555	2.1640476666666664
Bar Restaurant Alaska	C Sant Antoni Maria Claret 20	Gràcia	08037	BARCELONA	ESPANYA	+34 932072545				41.403685688888885	2.164566333333333
Restaurant  Can Amigó	C Sant Antoni Maria Claret 149*151	Horta-Guinardó	08025	BARCELONA	ESPANYA	+34 933472316				41.410843505555555	2.1736860555555553
Restaurant Lee	C Sant Gabriel 2	Gràcia	08012	BARCELONA	ESPANYA	+34 932375324	+34 934151716			41.39866043611111	2.154550611111111
Bar del Pi	Pl Sant Josep Oriol 1	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933022123	+34 933013925			41.382503983333336	2.173968472222222
Bar Restaurant La Fusta	C Sant Joan de Malta 37	Sant Martí	08018	BARCELONA	ESPANYA	+34 933086146				41.409143377777774	2.1921420277777774
Bodega Ca La Paqui	C Sant Joan de Malta 53	Sant Martí	08018	BARCELONA	ESPANYA					41.408658458333335	2.192762305555555
Restaurant Il Giardinetto di Gracia	C Sant Lluís 37	Gràcia	08012	BARCELONA	ESPANYA	+34 932102953	+34 932107491			41.405261277777775	2.1599012777777777
Restaurant Els Ocellets	Rda Sant Pau 55	Eixample	08015	BARCELONA	ESPANYA	+34 934411046	+34 933295386		xaviamics@elsocellets.com	41.37742373333333	2.1645197222222223	+34 934420454
Restaurant Cullera de Boix	Rda Sant Pere 24	Eixample	08010	BARCELONA	ESPANYA	+34 932687982	+34 932681336	http://www.culleradeboix.com	info@culleradeboix.com	41.38931442777778	2.1741378888888887	+34 932954137
Restaurant Casa Leopoldo	C Sant Rafael 24	Ciutat Vella	08001	BARCELONA	ESPANYA	+34 934413014	+34 934416942			41.37926115277778	2.1694935277777776	+34 934413014
Restaurant La Cassola	C Sant Sever 3	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933181580				41.383060597222226	2.175282444444444
Bar Restaurant Kentucky Fried Chicken *Sants	C Sants 136	Sants-Montjuïc	08028	BARCELONA	ESPANYA	+34 933396910	+34 917091876			41.375539741666664	2.134058583333333
Bar Restaurant Santa Anna	C Santa Anna 8	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933186336	+34 933174377	http://www.restaurantsantaanna.com	restaurant@restaurantsantaanna.com	41.385034061111114	2.1712477777777774
Bar Bocatta *Santa Anna	C Santa Anna 11	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933012175	+34 933012175	http://www.bocatta.es		41.38511357777778	2.1712201666666666
Restaurant Self Naturista	C Santa Anna 11*17	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933182684	+34 934125413		selfnaturista@telefonica.net	41.38511357777778	2.1712201666666666
Bar Restaurant Casa Fernández	C Santaló 46	Sarrià-Sant Gervasi	08021	BARCELONA	ESPANYA	+34 932019308		http://www.casafernandez.com	casafernandez@casafernandez.com	41.396094669444444	2.1453700277777776
Restaurant L'Oliana	C Santaló 54	Sarrià-Sant Gervasi	08021	BARCELONA	ESPANYA	+34 932010647	+34 932013282	http://www.oliana.com	oliana@oliana.com	41.39652430277778	2.144824388888889	+34 934144417
Bar Restaurant El Pa Torrat	C Santaló 68	Sarrià-Sant Gervasi	08021	BARCELONA	ESPANYA	+34 932091779				41.397097494444445	2.144103972222222
Restaurant Abou Khalil	C Santaló 88	Sarrià-Sant Gervasi	08021	BARCELONA	ESPANYA	+34 932018830	+34 932018750	http://www.aboukhalil.es	info@aboukhalil.es	41.397731908333334	2.143299416666667	+34 932018750
Bar El Raco de Gracia	Sant Domènec 0015	Gràcia	08012	BARCELONA	ESPANYA	+34 932372323				41.400071241666666	2.1568043055555552
Restaurant  Argentina Vinya Rosa	Av Sarrià 17	Eixample	08029	BARCELONA	ESPANYA	+34 934300003	+34 934300041	http://www.restaurantargentina.es		41.38989996666667	2.1467414166666665
Bar Cafeteria Aquitània	Av Sarrià 31	Eixample	08029	BARCELONA	ESPANYA	+34 934307291				41.39000093888889	2.144652777777778
Bar Restaurant Sarrià 82	Av Sarrià 129	Les Corts	08017	BARCELONA	ESPANYA	+34 932049618				41.391821855555555	2.1332216666666666
Restaurant Xinès Nan King	Camí Vell de Sarrià 21	Les Corts	08029	BARCELONA	ESPANYA	+34 934196149				41.38782671388889	2.1424556666666668
Restaurant Roig Robí	C Sèneca 20	Gràcia	08006	BARCELONA	ESPANYA	+34 932189222	+34 932179738	http://www.roigrobi.com	roigrobi@roigrobi.com	41.39690646111111	2.156274888888889	+34 934157842
Bar Restaurant Ca La Marona	C Sèneca 28	Gràcia	08006	BARCELONA	ESPANYA	+34 932182064	+34 932182064			41.39648445555555	2.1555616666666664
Restaurant Braseria La Taverna de Lesseps	C Septimània 23	Sarrià-Sant Gervasi	08006	BARCELONA	ESPANYA	+34 932184215	+34 934150436			41.40555118611111	2.1479368333333335	+34 934150436
Restaurant Can Pedrón	C Septimània 41	Sarrià-Sant Gervasi	08006	BARCELONA	ESPANYA	+34 932371167				41.40529700555555	2.147297111111111
Restaurant Macori	C Sepúlveda 159	Eixample	08011	BARCELONA	ESPANYA	+34 934533144				41.38263181111111	2.16156075
Restaurant Il Girasole	C Sepúlveda 159	Eixample	08011	BARCELONA	ESPANYA	+34 934533192				41.38263181111111	2.16156075
Restaurant Xinès Jardín Feliz	C Sepúlveda 185	Eixample	08011	BARCELONA	ESPANYA	+34 934545993				41.384022288888886	2.163411861111111
Restaurant Asador Izarra	C Sicília 135	Eixample	08013	BARCELONA	ESPANYA	+34 932452103				41.39702198611111	2.1793097777777777
Restaurant Jaizkibel	C Sicília 180	Eixample	08013	BARCELONA	ESPANYA	+34 932456569	+34 932313262	http://www.gulliber.es/jaizkibel.htm		41.396226697222225	2.180730777777778
Bar Restaurant Udala	C Sicília 202	Eixample	08013	BARCELONA	ESPANYA	+34 932452165	+34 932457365			41.397180094444444	2.179471638888889
Restaurant Xinès La Gran Muralla de Oriente	C Torroella de Montgrí 25	Sant Andreu	08027	BARCELONA	ESPANYA	+34 932740063				41.42771318333333	2.1860200555555553
Bar Taberna El Drapaire	Sitges 11	Ciutat Vella	08001	BARCELONA	ESPANYA	+34 933027628				41.38467986388889	2.1694693055555554
Bar musical El Dorado	Pl Sol 4	Gràcia	08012	BARCELONA	ESPANYA	+34 932373696			eldorado@hotmail.com	41.4014917	2.156942472222222
Restaurant Can Joanet	C Tajo 6	Horta-Guinardó	08031	BARCELONA	ESPANYA	+34 933582554				41.430282766666664	2.162718111111111
Bar Trieste	Tajo 52	Horta-Guinardó	08032	BARCELONA	ESPANYA	+34 934290271				41.43010618611111	2.160587111111111
Bar Restaurant El Casal	C Tapineria 10	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933101590				41.38466828055555	2.1769370555555554
Restaurant Chaplin	Taquígraf Garriga 193	Les Corts	08029	BARCELONA	ESPANYA	+34 934196719				41.39071732222222	2.140249972222222
Bar Restaurant Nino	Taquígraf Serra 18	Les Corts	08029	BARCELONA	ESPANYA	+34 933215293	+34 933223946		pmimoso2000@yahoo.es	41.38640051111111	2.140205611111111
Restaurant Xarcuteria Sanabres	Taquígraf Serra 24	Les Corts	08029	BARCELONA	ESPANYA	+34 933212067	+34 934394007	http://www.sanabres.com	sanabres@sanabres.com	41.38667441388889	2.1404121944444445
Restaurant Peixerot	C Tarragona 177	Sants-Montjuïc	08014	BARCELONA	ESPANYA	+34 934246969	+34 934261063			41.379665611111115	2.1430799444444446
Bar Stop	C Tàrrega 39	Sant Andreu	08030	BARCELONA	ESPANYA					41.437740461111105	2.205626027777778
Restaurant La Mar Bella	C Taulat 81	Sant Martí	08005	BARCELONA	ESPANYA	+34 932252103	+34 932254427			41.39847355	2.2043684722222223
Bar  Thales	C Templers 16	Ciutat Vella	08002	BARCELONA	ESPANYA	+34 933021068				41.38184405277778	2.178241583333333
Restaurant Braseria Niu Llar	C Tenor Masini 2	Sants-Montjuïc	08028	BARCELONA	ESPANYA	+34 933396027				41.375733619444446	2.1325491666666667
Restaurant Bombin	C Tenor Masini 44	Sants-Montjuïc	08028	BARCELONA	ESPANYA	+34 933307031	+34 933305109			41.37720736666667	2.1319429444444444
Restaurant Marisqueria Cantabria	C Tenor Masini 96	Sants-Montjuïc	08028	BARCELONA	ESPANYA	+34 933300400	+34 934910424			41.378879330555556	2.131254388888889
Cafeteria Restaurant Casa Tejada	C Tenor Viñas 3	Sarrià-Sant Gervasi	08021	BARCELONA	ESPANYA	+34 932007341				41.395022166666664	2.14209
Restaurant Taverna La Llesca	C Terol 6	Gràcia	08012	BARCELONA	ESPANYA	+34 932850246				41.402446149999996	2.1572524444444445
Bar Denver	Pl Tetuan 16	Eixample	08010	BARCELONA	ESPANYA	+34 932456521				41.39478750833333	2.174682888888889
Bar Restaurant Santa Teresa	Pl Tetuan 35	Eixample	08013	BARCELONA	ESPANYA	+34 932323155				41.395727111111114	2.1762294166666667
Bar Restaurant La Cigale	C Tordera 50	Gràcia	08012	BARCELONA	ESPANYA	+34 934575823				41.401899291666666	2.1619663055555556
Restaurant Cal Boter	C Tordera 62	Gràcia	08012	BARCELONA	ESPANYA	+34 934588462				41.40218168333333	2.1623759166666665
Bar Restaurant Zuccari	Pg Torras i Bages 5	Sant Andreu	08030	BARCELONA	ESPANYA	+34 933453057				41.43665749444444	2.1910086388888885
Restaurant Tornassol	C Torrent de les Flors 53	Gràcia	08024	BARCELONA	ESPANYA	+34 932131018				41.406167599999996	2.160168833333333
Restaurant La Cova d'en Vidalet	C Torrent d'en Vidalet 22	Gràcia	08012	BARCELONA	ESPANYA	+34 932135530				41.40379227222222	2.1597602499999997
Bar Siete Hermanos	Trav Corts 218	Les Corts	08028	BARCELONA	ESPANYA	+34 934903552				41.38411756111111	2.1311179444444446
Restaurant Calanda	Trav Corts 287	Les Corts	08014	BARCELONA	ESPANYA	+34 933224001				41.386701366666664	2.134621722222222
Restaurant Como en Casa	Trav Corts 373	Les Corts	08029	BARCELONA	ESPANYA	+34 933211082				41.39030155555555	2.140615611111111
Restaurant Pizzeria Sorrento	Trav Gràcia 30	Sarrià-Sant Gervasi	08021	BARCELONA	ESPANYA	+34 932095517				41.39459431111111	2.147375388888889
Bar Restaurant Mesón del Jamón	C Trinxant 119	Sant Andreu	08041	BARCELONA	ESPANYA	+34 934553157				41.417436625	2.1815856944444443
Restaurant Xinès Ciudad Feliz	C Turó Blau 20	Nou Barris	08016	BARCELONA	ESPANYA	+34 933546034				41.43935273333333	2.1761191666666666
Bar Restaurant Dore	C Tuset 9	Sarrià-Sant Gervasi	08006	BARCELONA	ESPANYA	+34 932096564				41.395722705555556	2.1520677777777775
Bar Anahuac	Tuset 0032	Sarrià-Sant Gervasi	08006	BARCELONA	ESPANYA	+34 932185237				41.39648657777778	2.1514320833333334
Bar Estudiantill.	Pl Universitat 0012	Eixample	08007	BARCELONA	ESPANYA	+34 933023125				41.38622966388889	2.164626333333333
Restaurant Cerveseria Alt Heidelberg	Rda Universitat 5	Eixample	08007	BARCELONA	ESPANYA	+34 933181032	+34 933019338			41.38628525833333	2.1651914999999997
Restaurants Café Café	Rda Universitat 37	Eixample	08007	BARCELONA	ESPANYA	+34 934125055				41.38729494444444	2.167885861111111
Cafeteria Bracafé *Comte d'Urgell	C Comte d'Urgell 35	Eixample	08011	BARCELONA	ESPANYA	+34 934265228		http://www.bracafe.com		41.38073342777778	2.160161083333333
Bar Restaurant El Rebost de Paradis	C Comte d'Urgell 110	Eixample	08011	BARCELONA	ESPANYA	+34 934549211				41.38421935555556	2.156074
Bar Restaurant Rincón del Ángel	C Comte d'Urgell 160	Eixample	08036	BARCELONA	ESPANYA	+34 933231145				41.38638345555555	2.1532085277777777
Restaurant Pizza Grill *Comte Urgell	C Comte d'Urgell 240	Eixample	08036	BARCELONA	ESPANYA	+34 933224006	+34 933224006	http://www.areas.com		41.390377844444444	2.148131222222222
Bar Restaurant Queens	C Comte d'Urgell 241	Eixample	08036	BARCELONA	ESPANYA	+34 934396796	+34 934531786	http://www.restaurantequeens.com		41.39093633611111	2.146628777777778
Restaurant Dolceta 2	C Comte d'Urgell 266	Eixample	08036	BARCELONA	ESPANYA	+34 933218351	+34 934398000			41.39108956111111	2.1469567222222223	+34 933218351
Restaurant El Suquet	C València 153	Eixample	08011	BARCELONA	ESPANYA	+34 934536844	+34 933236762			41.38781326388889	2.156646583333333
Bar Restaurant Chiu Chiu	C València 158	Eixample	08011	BARCELONA	ESPANYA	+34 934533027				41.38620806944444	2.154875888888889
Restaurant Japonès Yu	C València 204	Eixample	08011	BARCELONA	ESPANYA	+34 934519446	+34 934519446			41.38872278888889	2.1582234166666665
Restaurant Muffins	C València 210	Eixample	08011	BARCELONA	ESPANYA	+34 934540221	+34 934539139			41.38921469444444	2.1588725833333333
Restaurant Ca l'Estevet	C Valldonzella 46	Ciutat Vella	08001	BARCELONA	ESPANYA	+34 933024186			restaurantestevet@invesanvel.es	41.38327395	2.1648123333333333
Bar Celler Ciurana	Vallespir 185	Les Corts	08014	BARCELONA	ESPANYA	+34 934907674	+34 934902473			41.384609766666664	2.1334585833333333
Restaurant Tangerina	C Verdi 179*181	Gràcia	08012	BARCELONA	ESPANYA	+34 932370268		http://www.tangerinarestaurant.com	tangerina@tangerinarestaurant.com	41.40786695277777	2.1528268055555553
Bar Restaurant Verdi 30	C Verdi 30	Gràcia	08012	BARCELONA	ESPANYA	+34 932370335				41.40389120555555	2.156890944444444
Restaurant Nabuco	C Verdi 79	Gràcia	08012	BARCELONA	ESPANYA	+34 934153686				41.40511406388889	2.1554087777777777
Restaurant La Vinateria de Verdi	C Verdi 138	Gràcia	08012	BARCELONA	ESPANYA	+34 934153996				41.40726547777778	2.1534868333333335
Restaurant Glòria	Ptge Vila i Rosell 4	Horta-Guinardó	08032	BARCELONA	ESPANYA	+34 934293039				41.429017144444444	2.160486361111111
Bar Restaurant Monbiela	C Vila i Vilà 27	Sants-Montjuïc	08004	BARCELONA	ESPANYA	+34 934425013	+34 934425013			41.373025858333335	2.1724496944444445
Restaurant Kasbah	C Vila i Vilà 82	Sants-Montjuïc	08004	BARCELONA	ESPANYA	+34 933298384				41.37448357777778	2.1681512499999998
Bar Restaurant Europa Döner Kebab	C Vila i Vilà 95	Sants-Montjuïc	08004	BARCELONA	ESPANYA	+34 934418322				41.37441037777778	2.167758083333333
Restaurant Pizzeria Salerno	C Viladomat 80	Eixample	08015	BARCELONA	ESPANYA	+34 933250723				41.378508394444445	2.1590399166666665
Restaurant Cafeteria La Llar del Pa Torrat	C Vilamarí 102	Eixample	08015	BARCELONA	ESPANYA	+34 932260368				41.379979075	2.1480603055555556
Restaurant La Ronda	C Villarroel 1*3	Eixample	08011	BARCELONA	ESPANYA	+34 934264352	+34 934245554			41.380455605555554	2.162877361111111
Bar Restaurant Esterri	C Villarroel 19	Eixample	08011	BARCELONA	ESPANYA	+34 933250188				41.38128781666667	2.161773777777778
Bar Pizzeria La Gírgola	C Villarroel 57	Eixample	08011	BARCELONA	ESPANYA	+34 933236220				41.38330366666667	2.159097861111111
Restaurant Freiduria El Pescadito Frito	C Villarroel 110	Eixample	08011	BARCELONA	ESPANYA	+34 934544313				41.38555178055555	2.156480222222222
Bar Restaurant Azkai	C Villarroel 140	Eixample	08036	BARCELONA	ESPANYA	+34 933238336				41.387018930555556	2.1545453055555557
Restaurant Celestial	C Argenteria 53	Ciutat Vella	08003	BARCELONA	ESPANYA	+34 933104294				41.38375467777778	2.1808663333333334
Restaurant Treboada	C Villarroel 223	Eixample	08036	BARCELONA	ESPANYA	+34 934192295	+34 934192295	http://www.treboada-xarabal.com		41.39053146111111	2.149509777777778
Restaurant La Bota del Racó	Av Mare Déu de Montserrat 232	Horta-Guinardó	08041	BARCELONA	ESPANYA	+34 934566002	+34 934566001	http://www.labotadelraco.com	barcelona@labotadelraco.com	41.422155733333334	2.174679333333333	+34 934551900
Bar Restaurant El Porron	C Doctor Trueta 225	Sant Martí	08005	BARCELONA	ESPANYA	+34 932252089				41.399427672222224	2.204408972222222
Bar Restaurant Can Purichi	C Wellington 78	Sant Martí	08018	BARCELONA	ESPANYA	+34 933009460				41.392014933333336	2.1862963055555555
Bar Restaurant A Nosa Casa	C Guitard 41	Sants-Montjuïc	08014	BARCELONA	ESPANYA	+34 934910255			nosacasa@hotmail.com	41.38214920555556	2.137740638888889
Restaurant Casa Luís	Guitard 66	Les Corts	08014	BARCELONA	ESPANYA	+34 933213041				41.38366363611111	2.137033138888889
Restaurant Los Toreros	C Xuclà 3*5	Ciutat Vella	08001	BARCELONA	ESPANYA	+34 933182325				41.38295346666667	2.170940083333333
Bar La Terraza	C Saragossa 85	Sarrià-Sant Gervasi	08006	BARCELONA	ESPANYA	+34 932096991				41.4033192	2.1471833333333334
Restaurant Pizzeria La Nova Fontana	C Santjoanistes 6	Sarrià-Sant Gervasi	08006	BARCELONA	ESPANYA	+34 932170076			mrosa_ortiz@hotmail.com	41.40364278333333	2.1475150555555556
Restaurant Xinès Jardin Chino	Pg Zona Franca 174	Sants-Montjuïc	08038	BARCELONA	ESPANYA	+34 932965040				41.36020529722222	2.1395969722222223
